?SNDlib native format; type: network; version: 1.0
# network demandMatrix-germany50-DFN-1month-200405

# META SECTION
#
# <attribute> <content>

META (
  granularity  = 1month
  time  = 200405
  unit  = MBITPERSEC
  origin  = DFN Verein http://www.dfn.de, German Research Network, measurements mapped to germany50
)

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Aachen ( 6.04 50.76 )
  Augsburg ( 10.90 48.33 )
  Bayreuth ( 11.59 49.93 )
  Berlin ( 13.39 52.52 )
  Bielefeld ( 8.50 52.04 )
  Braunschweig ( 10.55 52.28 )
  Bremen ( 8.85 53.11 )
  Bremerhaven ( 8.58 53.54 )
  Chemnitz ( 12.93 50.84 )
  Darmstadt ( 8.65 49.89 )
  Dortmund ( 7.45 51.51 )
  Dresden ( 13.73 51.03 )
  Duesseldorf ( 6.77 51.25 )
  Erfurt ( 11.04 50.98 )
  Essen ( 7.02 51.46 )
  Flensburg ( 9.45 54.77 )
  Frankfurt ( 8.71 50.12 )
  Freiburg ( 7.80 47.98 )
  Fulda ( 9.69 50.56 )
  Giessen ( 8.67 50.57 )
  Greifswald ( 13.40 54.09 )
  Hamburg ( 9.99 53.57 )
  Hannover ( 9.72 52.38 )
  Kaiserslautern ( 7.75 49.43 )
  Karlsruhe ( 8.41 49.01 )
  Kassel ( 9.51 51.32 )
  Kempten ( 10.32 47.72 )
  Kiel ( 10.12 54.34 )
  Koblenz ( 7.52 50.40 )
  Koeln ( 6.87 50.94 )
  Konstanz ( 9.18 47.66 )
  Leipzig ( 12.38 51.34 )
  Magdeburg ( 11.64 52.14 )
  Mannheim ( 8.49 49.49 )
  Muenchen ( 11.57 48.15 )
  Muenster ( 7.60 51.97 )
  Norden ( 7.21 53.60 )
  Nuernberg ( 11.03 49.57 )
  Oldenburg ( 8.21 53.11 )
  Osnabrueck ( 8.03 52.28 )
  Passau ( 13.46 48.57 )
  Regensburg ( 12.09 49.00 )
  Saarbruecken ( 7.03 49.23 )
  Schwerin ( 11.45 53.55 )
  Siegen ( 8.03 50.91 )
  Stuttgart ( 9.10 48.74 )
  Trier ( 6.68 49.75 )
  Ulm ( 9.99 48.40 )
  Wesel ( 6.37 51.39 )
  Wuerzburg ( 9.97 49.78 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
)

# DEMAND SECTION
#
# <demand_id> ( <source> <target> ) <routing_unit> <demand_value> <max_path_length>

DEMANDS (
  Darmstadt_Osnabrueck ( Darmstadt Osnabrueck ) 1 0.950101 UNLIMITED
  Essen_Kiel ( Essen Kiel ) 1 0.030884 UNLIMITED
  Muenster_Bremen ( Muenster Bremen ) 1 0.111411 UNLIMITED
  Regensburg_Schwerin ( Regensburg Schwerin ) 1 0.017847 UNLIMITED
  Siegen_Osnabrueck ( Siegen Osnabrueck ) 1 0.002226 UNLIMITED
  Berlin_Magdeburg ( Berlin Magdeburg ) 1 0.490039 UNLIMITED
  Oldenburg_Bremen ( Oldenburg Bremen ) 1 0.417685 UNLIMITED
  Mannheim_Muenster ( Mannheim Muenster ) 1 0.001572 UNLIMITED
  Bayreuth_Kassel ( Bayreuth Kassel ) 1 0.081075 UNLIMITED
  Berlin_Freiburg ( Berlin Freiburg ) 1 0.000431 UNLIMITED
  Giessen_Greifswald ( Giessen Greifswald ) 1 0.004393 UNLIMITED
  Konstanz_Koeln ( Konstanz Koeln ) 1 0.000023 UNLIMITED
  Frankfurt_Darmstadt ( Frankfurt Darmstadt ) 1 18.778992 UNLIMITED
  Kaiserslautern_Koeln ( Kaiserslautern Koeln ) 1 0.87469 UNLIMITED
  Muenchen_Passau ( Muenchen Passau ) 1 0.154899 UNLIMITED
  Duesseldorf_Kempten ( Duesseldorf Kempten ) 1 0.000095 UNLIMITED
  Magdeburg_Erfurt ( Magdeburg Erfurt ) 1 0.413228 UNLIMITED
  Freiburg_Bremen ( Freiburg Bremen ) 1 0.000007 UNLIMITED
  Ulm_Hamburg ( Ulm Hamburg ) 1 0.000015 UNLIMITED
  Saarbruecken_Koeln ( Saarbruecken Koeln ) 1 0.100623 UNLIMITED
  Freiburg_Regensburg ( Freiburg Regensburg ) 1 0.000012 UNLIMITED
  Augsburg_Duesseldorf ( Augsburg Duesseldorf ) 1 0.000209 UNLIMITED
  Chemnitz_Duesseldorf ( Chemnitz Duesseldorf ) 1 0.027127 UNLIMITED
  Berlin_Wuerzburg ( Berlin Wuerzburg ) 1 0.130868 UNLIMITED
  Regensburg_Osnabrueck ( Regensburg Osnabrueck ) 1 0.016505 UNLIMITED
  Duesseldorf_Bremen ( Duesseldorf Bremen ) 1 0.001769 UNLIMITED
  Erfurt_Hannover ( Erfurt Hannover ) 1 0.758948 UNLIMITED
  Braunschweig_Fulda ( Braunschweig Fulda ) 1 0.004686 UNLIMITED
  Nuernberg_Kaiserslautern ( Nuernberg Kaiserslautern ) 1 0.011471 UNLIMITED
  Koeln_Darmstadt ( Koeln Darmstadt ) 1 5.5873 UNLIMITED
  Erfurt_Frankfurt ( Erfurt Frankfurt ) 1 64.742882 UNLIMITED
  Essen_Darmstadt ( Essen Darmstadt ) 1 4.174442 UNLIMITED
  Muenchen_Mannheim ( Muenchen Mannheim ) 1 0.190566 UNLIMITED
  Konstanz_Nuernberg ( Konstanz Nuernberg ) 1 0.000002 UNLIMITED
  Siegen_Kassel ( Siegen Kassel ) 1 0.010788 UNLIMITED
  Oldenburg_Greifswald ( Oldenburg Greifswald ) 1 0.024687 UNLIMITED
  Konstanz_Oldenburg ( Konstanz Oldenburg ) 1 0.000007 UNLIMITED
  Darmstadt_Karlsruhe ( Darmstadt Karlsruhe ) 1 0.42109 UNLIMITED
  Essen_Regensburg ( Essen Regensburg ) 1 0.023221 UNLIMITED
  Kempten_Norden ( Kempten Norden ) 1 0.000003 UNLIMITED
  Dortmund_Oldenburg ( Dortmund Oldenburg ) 1 0.052955 UNLIMITED
  Duesseldorf_Norden ( Duesseldorf Norden ) 1 0.00009 UNLIMITED
  Greifswald_Oldenburg ( Greifswald Oldenburg ) 1 0.038911 UNLIMITED
  Karlsruhe_Leipzig ( Karlsruhe Leipzig ) 1 0.093028 UNLIMITED
  Saarbruecken_Oldenburg ( Saarbruecken Oldenburg ) 1 0.024344 UNLIMITED
  Duesseldorf_Dortmund ( Duesseldorf Dortmund ) 1 0.000967 UNLIMITED
  Augsburg_Kempten ( Augsburg Kempten ) 1 0.001041 UNLIMITED
  Hamburg_Kiel ( Hamburg Kiel ) 1 0.864347 UNLIMITED
  Trier_Aachen ( Trier Aachen ) 1 0.015051 UNLIMITED
  Osnabrueck_Braunschweig ( Osnabrueck Braunschweig ) 1 0.11411 UNLIMITED
  Hannover_Nuernberg ( Hannover Nuernberg ) 1 1.648232 UNLIMITED
  Berlin_Hamburg ( Berlin Hamburg ) 1 2.345765 UNLIMITED
  Braunschweig_Muenster ( Braunschweig Muenster ) 1 0.148274 UNLIMITED
  Muenster_Aachen ( Muenster Aachen ) 1 0.585654 UNLIMITED
  Essen_Koeln ( Essen Koeln ) 1 0.89397 UNLIMITED
  Saarbruecken_Frankfurt ( Saarbruecken Frankfurt ) 1 8.383125 UNLIMITED
  Frankfurt_Greifswald ( Frankfurt Greifswald ) 1 20.384266 UNLIMITED
  Magdeburg_Essen ( Magdeburg Essen ) 1 0.027652 UNLIMITED
  Leipzig_Norden ( Leipzig Norden ) 1 0.017026 UNLIMITED
  Hannover_Greifswald ( Hannover Greifswald ) 1 2.445446 UNLIMITED
  Frankfurt_Muenster ( Frankfurt Muenster ) 1 33.74919 UNLIMITED
  Aachen_Fulda ( Aachen Fulda ) 1 0.013436 UNLIMITED
  Regensburg_Stuttgart ( Regensburg Stuttgart ) 1 4.403296 UNLIMITED
  Saarbruecken_Kiel ( Saarbruecken Kiel ) 1 0.010115 UNLIMITED
  Konstanz_Magdeburg ( Konstanz Magdeburg ) 1 0.000003 UNLIMITED
  Hamburg_Erfurt ( Hamburg Erfurt ) 1 1.046991 UNLIMITED
  Norden_Kaiserslautern ( Norden Kaiserslautern ) 1 0.000455 UNLIMITED
  Darmstadt_Greifswald ( Darmstadt Greifswald ) 1 1.508216 UNLIMITED
  Trier_Duesseldorf ( Trier Duesseldorf ) 1 0.002755 UNLIMITED
  Giessen_Flensburg ( Giessen Flensburg ) 1 0.000223 UNLIMITED
  Essen_Wuerzburg ( Essen Wuerzburg ) 1 0.047469 UNLIMITED
  Berlin_Darmstadt ( Berlin Darmstadt ) 1 9.549971 UNLIMITED
  Koeln_Norden ( Koeln Norden ) 1 0.009489 UNLIMITED
  Muenchen_Kempten ( Muenchen Kempten ) 1 0.057389 UNLIMITED
  Fulda_Kempten ( Fulda Kempten ) 1 0.000056 UNLIMITED
  Greifswald_Bayreuth ( Greifswald Bayreuth ) 1 0.002487 UNLIMITED
  Berlin_Augsburg ( Berlin Augsburg ) 1 0.071325 UNLIMITED
  Kempten_Bremen ( Kempten Bremen ) 1 0.002827 UNLIMITED
  Aachen_Freiburg ( Aachen Freiburg ) 1 0.000302 UNLIMITED
  Passau_Giessen ( Passau Giessen ) 1 0.000407 UNLIMITED
  Saarbruecken_Bremen ( Saarbruecken Bremen ) 1 0.021364 UNLIMITED
  Siegen_Flensburg ( Siegen Flensburg ) 1 0.000678 UNLIMITED
  Braunschweig_Ulm ( Braunschweig Ulm ) 1 0.000264 UNLIMITED
  Duesseldorf_Ulm ( Duesseldorf Ulm ) 1 0.000003 UNLIMITED
  Bayreuth_Chemnitz ( Bayreuth Chemnitz ) 1 0.014705 UNLIMITED
  Siegen_Darmstadt ( Siegen Darmstadt ) 1 0.280634 UNLIMITED
  Osnabrueck_Berlin ( Osnabrueck Berlin ) 1 0.142689 UNLIMITED
  Chemnitz_Bremerhaven ( Chemnitz Bremerhaven ) 1 0.010727 UNLIMITED
  Erfurt_Schwerin ( Erfurt Schwerin ) 1 0.064914 UNLIMITED
  Norden_Bremen ( Norden Bremen ) 1 0.001023 UNLIMITED
  Leipzig_Ulm ( Leipzig Ulm ) 1 0.004122 UNLIMITED
  Dresden_Hamburg ( Dresden Hamburg ) 1 0.404752 UNLIMITED
  Koeln_Erfurt ( Koeln Erfurt ) 1 1.967693 UNLIMITED
  Kaiserslautern_Magdeburg ( Kaiserslautern Magdeburg ) 1 0.083338 UNLIMITED
  Muenchen_Siegen ( Muenchen Siegen ) 1 0.071603 UNLIMITED
  Osnabrueck_Leipzig ( Osnabrueck Leipzig ) 1 0.028874 UNLIMITED
  Nuernberg_Osnabrueck ( Nuernberg Osnabrueck ) 1 0.046729 UNLIMITED
  Passau_Saarbruecken ( Passau Saarbruecken ) 1 0.000698 UNLIMITED
  Saarbruecken_Kempten ( Saarbruecken Kempten ) 1 0.000195 UNLIMITED
  Darmstadt_Kassel ( Darmstadt Kassel ) 1 2.918979 UNLIMITED
  Kiel_Frankfurt ( Kiel Frankfurt ) 1 8.010089 UNLIMITED
  Nuernberg_Leipzig ( Nuernberg Leipzig ) 1 0.117222 UNLIMITED
  Berlin_Passau ( Berlin Passau ) 1 0.02762 UNLIMITED
  Aachen_Kassel ( Aachen Kassel ) 1 0.36536 UNLIMITED
  Kiel_Wuerzburg ( Kiel Wuerzburg ) 1 0.002768 UNLIMITED
  Siegen_Koeln ( Siegen Koeln ) 1 0.022152 UNLIMITED
  Aachen_Hannover ( Aachen Hannover ) 1 0.627653 UNLIMITED
  Passau_Essen ( Passau Essen ) 1 0.003052 UNLIMITED
  Osnabrueck_Hannover ( Osnabrueck Hannover ) 1 0.198154 UNLIMITED
  Bremen_Giessen ( Bremen Giessen ) 1 0.019237 UNLIMITED
  Wuerzburg_Berlin ( Wuerzburg Berlin ) 1 0.737588 UNLIMITED
  Bremerhaven_Fulda ( Bremerhaven Fulda ) 1 0.000034 UNLIMITED
  Karlsruhe_Mannheim ( Karlsruhe Mannheim ) 1 0.016133 UNLIMITED
  Magdeburg_Hamburg ( Magdeburg Hamburg ) 1 0.008791 UNLIMITED
  Aachen_Regensburg ( Aachen Regensburg ) 1 0.099828 UNLIMITED
  Bremerhaven_Giessen ( Bremerhaven Giessen ) 1 0.00086 UNLIMITED
  Norden_Stuttgart ( Norden Stuttgart ) 1 0.061785 UNLIMITED
  Kassel_Fulda ( Kassel Fulda ) 1 0.020471 UNLIMITED
  Flensburg_Frankfurt ( Flensburg Frankfurt ) 1 0.706774 UNLIMITED
  Norden_Duesseldorf ( Norden Duesseldorf ) 1 0.000091 UNLIMITED
  Wuerzburg_Konstanz ( Wuerzburg Konstanz ) 1 0.007009 UNLIMITED
  Duesseldorf_Hamburg ( Duesseldorf Hamburg ) 1 0.001547 UNLIMITED
  Kiel_Chemnitz ( Kiel Chemnitz ) 1 0.00351 UNLIMITED
  Kempten_Muenster ( Kempten Muenster ) 1 0.002274 UNLIMITED
  Kassel_Kaiserslautern ( Kassel Kaiserslautern ) 1 0.293229 UNLIMITED
  Norden_Nuernberg ( Norden Nuernberg ) 1 0.000319 UNLIMITED
  Dortmund_Kassel ( Dortmund Kassel ) 1 0.101675 UNLIMITED
  Braunschweig_Flensburg ( Braunschweig Flensburg ) 1 0.002733 UNLIMITED
  Muenchen_Dresden ( Muenchen Dresden ) 1 1.776516 UNLIMITED
  Passau_Freiburg ( Passau Freiburg ) 1 0.000001 UNLIMITED
  Duesseldorf_Kassel ( Duesseldorf Kassel ) 1 0.003134 UNLIMITED
  Augsburg_Essen ( Augsburg Essen ) 1 0.007359 UNLIMITED
  Mannheim_Norden ( Mannheim Norden ) 1 0.000035 UNLIMITED
  Mannheim_Kempten ( Mannheim Kempten ) 1 0.000021 UNLIMITED
  Essen_Aachen ( Essen Aachen ) 1 2.378891 UNLIMITED
  Kempten_Nuernberg ( Kempten Nuernberg ) 1 0.000124 UNLIMITED
  Duesseldorf_Muenster ( Duesseldorf Muenster ) 1 0.000756 UNLIMITED
  Oldenburg_Trier ( Oldenburg Trier ) 1 0.003004 UNLIMITED
  Giessen_Osnabrueck ( Giessen Osnabrueck ) 1 0.01058 UNLIMITED
  Magdeburg_Braunschweig ( Magdeburg Braunschweig ) 1 0.036043 UNLIMITED
  Giessen_Essen ( Giessen Essen ) 1 0.0237 UNLIMITED
  Hannover_Regensburg ( Hannover Regensburg ) 1 1.740159 UNLIMITED
  Oldenburg_Darmstadt ( Oldenburg Darmstadt ) 1 1.999875 UNLIMITED
  Darmstadt_Leipzig ( Darmstadt Leipzig ) 1 5.841827 UNLIMITED
  Osnabrueck_Aachen ( Osnabrueck Aachen ) 1 0.036262 UNLIMITED
  Karlsruhe_Bayreuth ( Karlsruhe Bayreuth ) 1 0.021949 UNLIMITED
  Berlin_Leipzig ( Berlin Leipzig ) 1 0.640922 UNLIMITED
  Schwerin_Leipzig ( Schwerin Leipzig ) 1 0.082385 UNLIMITED
  Bremen_Freiburg ( Bremen Freiburg ) 1 0.000012 UNLIMITED
  Stuttgart_Frankfurt ( Stuttgart Frankfurt ) 1 39.136755 UNLIMITED
  Erfurt_Saarbruecken ( Erfurt Saarbruecken ) 1 0.009403 UNLIMITED
  Kiel_Kassel ( Kiel Kassel ) 1 0.029605 UNLIMITED
  Passau_Duesseldorf ( Passau Duesseldorf ) 1 0.000125 UNLIMITED
  Magdeburg_Norden ( Magdeburg Norden ) 1 0.003154 UNLIMITED
  Giessen_Frankfurt ( Giessen Frankfurt ) 1 12.567176 UNLIMITED
  Dresden_Braunschweig ( Dresden Braunschweig ) 1 0.498962 UNLIMITED
  Hamburg_Augsburg ( Hamburg Augsburg ) 1 0.027255 UNLIMITED
  Muenster_Passau ( Muenster Passau ) 1 0.008135 UNLIMITED
  Kempten_Stuttgart ( Kempten Stuttgart ) 1 0.001068 UNLIMITED
  Bayreuth_Karlsruhe ( Bayreuth Karlsruhe ) 1 0.655423 UNLIMITED
  Berlin_Mannheim ( Berlin Mannheim ) 1 0.063229 UNLIMITED
  Oldenburg_Bayreuth ( Oldenburg Bayreuth ) 1 0.012026 UNLIMITED
  Augsburg_Chemnitz ( Augsburg Chemnitz ) 1 0.002157 UNLIMITED
  Dortmund_Hannover ( Dortmund Hannover ) 1 0.189072 UNLIMITED
  Erfurt_Duesseldorf ( Erfurt Duesseldorf ) 1 0.00249 UNLIMITED
  Oldenburg_Wuerzburg ( Oldenburg Wuerzburg ) 1 0.012235 UNLIMITED
  Fulda_Darmstadt ( Fulda Darmstadt ) 1 0.036798 UNLIMITED
  Stuttgart_Schwerin ( Stuttgart Schwerin ) 1 0.132216 UNLIMITED
  Bayreuth_Stuttgart ( Bayreuth Stuttgart ) 1 5.344972 UNLIMITED
  Duesseldorf_Schwerin ( Duesseldorf Schwerin ) 1 0.001503 UNLIMITED
  Frankfurt_Dortmund ( Frankfurt Dortmund ) 1 21.016306 UNLIMITED
  Osnabrueck_Augsburg ( Osnabrueck Augsburg ) 1 0.001097 UNLIMITED
  Kiel_Berlin ( Kiel Berlin ) 1 0.025359 UNLIMITED
  Schwerin_Erfurt ( Schwerin Erfurt ) 1 0.641572 UNLIMITED
  Leipzig_Passau ( Leipzig Passau ) 1 0.030648 UNLIMITED
  Osnabrueck_Hamburg ( Osnabrueck Hamburg ) 1 0.02834 UNLIMITED
  Dortmund_Kaiserslautern ( Dortmund Kaiserslautern ) 1 0.005096 UNLIMITED
  Koeln_Giessen ( Koeln Giessen ) 1 0.186451 UNLIMITED
  Dortmund_Giessen ( Dortmund Giessen ) 1 0.008843 UNLIMITED
  Schwerin_Passau ( Schwerin Passau ) 1 0.000479 UNLIMITED
  Flensburg_Kassel ( Flensburg Kassel ) 1 0.003779 UNLIMITED
  Hannover_Norden ( Hannover Norden ) 1 0.113227 UNLIMITED
  Kiel_Dortmund ( Kiel Dortmund ) 1 0.011142 UNLIMITED
  Saarbruecken_Nuernberg ( Saarbruecken Nuernberg ) 1 0.013133 UNLIMITED
  Aachen_Konstanz ( Aachen Konstanz ) 1 0.000003 UNLIMITED
  Muenchen_Oldenburg ( Muenchen Oldenburg ) 1 0.451264 UNLIMITED
  Muenchen_Frankfurt ( Muenchen Frankfurt ) 1 65.225356 UNLIMITED
  Dortmund_Leipzig ( Dortmund Leipzig ) 1 0.040292 UNLIMITED
  Karlsruhe_Kempten ( Karlsruhe Kempten ) 1 0.00427 UNLIMITED
  Duesseldorf_Berlin ( Duesseldorf Berlin ) 1 0.006425 UNLIMITED
  Leipzig_Stuttgart ( Leipzig Stuttgart ) 1 0.253586 UNLIMITED
  Bremerhaven_Duesseldorf ( Bremerhaven Duesseldorf ) 1 0.000255 UNLIMITED
  Siegen_Essen ( Siegen Essen ) 1 0.00662 UNLIMITED
  Freiburg_Siegen ( Freiburg Siegen ) 1 0.000006 UNLIMITED
  Chemnitz_Wuerzburg ( Chemnitz Wuerzburg ) 1 0.103204 UNLIMITED
  Dresden_Giessen ( Dresden Giessen ) 1 0.117743 UNLIMITED
  Muenster_Greifswald ( Muenster Greifswald ) 1 0.030247 UNLIMITED
  Dortmund_Koeln ( Dortmund Koeln ) 1 0.130518 UNLIMITED
  Frankfurt_Braunschweig ( Frankfurt Braunschweig ) 1 41.05819 UNLIMITED
  Nuernberg_Saarbruecken ( Nuernberg Saarbruecken ) 1 0.052458 UNLIMITED
  Augsburg_Hannover ( Augsburg Hannover ) 1 0.034241 UNLIMITED
  Essen_Braunschweig ( Essen Braunschweig ) 1 0.100028 UNLIMITED
  Oldenburg_Passau ( Oldenburg Passau ) 1 0.001657 UNLIMITED
  Erfurt_Darmstadt ( Erfurt Darmstadt ) 1 5.575517 UNLIMITED
  Darmstadt_Muenchen ( Darmstadt Muenchen ) 1 4.118413 UNLIMITED
  Bayreuth_Augsburg ( Bayreuth Augsburg ) 1 0.01762 UNLIMITED
  Muenchen_Stuttgart ( Muenchen Stuttgart ) 1 0.895199 UNLIMITED
  Karlsruhe_Essen ( Karlsruhe Essen ) 1 0.108995 UNLIMITED
  Oldenburg_Muenster ( Oldenburg Muenster ) 1 0.122949 UNLIMITED
  Kaiserslautern_Muenster ( Kaiserslautern Muenster ) 1 0.068895 UNLIMITED
  Schwerin_Koeln ( Schwerin Koeln ) 1 0.376226 UNLIMITED
  Kiel_Koeln ( Kiel Koeln ) 1 0.065859 UNLIMITED
  Mannheim_Aachen ( Mannheim Aachen ) 1 0.003181 UNLIMITED
  Osnabrueck_Passau ( Osnabrueck Passau ) 1 0.00051 UNLIMITED
  Dresden_Erfurt ( Dresden Erfurt ) 1 2.076763 UNLIMITED
  Bremen_Hamburg ( Bremen Hamburg ) 1 0.159365 UNLIMITED
  Stuttgart_Nuernberg ( Stuttgart Nuernberg ) 1 0.422819 UNLIMITED
  Bremerhaven_Hamburg ( Bremerhaven Hamburg ) 1 0.037653 UNLIMITED
  Konstanz_Dresden ( Konstanz Dresden ) 1 0.000001 UNLIMITED
  Ulm_Greifswald ( Ulm Greifswald ) 1 0.000001 UNLIMITED
  Passau_Siegen ( Passau Siegen ) 1 0.000159 UNLIMITED
  Fulda_Nuernberg ( Fulda Nuernberg ) 1 0.000247 UNLIMITED
  Bayreuth_Kiel ( Bayreuth Kiel ) 1 0.00153 UNLIMITED
  Hannover_Freiburg ( Hannover Freiburg ) 1 0.00026 UNLIMITED
  Koeln_Bremerhaven ( Koeln Bremerhaven ) 1 0.020406 UNLIMITED
  Berlin_Muenchen ( Berlin Muenchen ) 1 7.639068 UNLIMITED
  Augsburg_Bremerhaven ( Augsburg Bremerhaven ) 1 0.000485 UNLIMITED
  Duesseldorf_Erfurt ( Duesseldorf Erfurt ) 1 0.113217 UNLIMITED
  Hamburg_Bremerhaven ( Hamburg Bremerhaven ) 1 0.013506 UNLIMITED
  Schwerin_Darmstadt ( Schwerin Darmstadt ) 1 3.142729 UNLIMITED
  Hannover_Mannheim ( Hannover Mannheim ) 1 0.361694 UNLIMITED
  Kaiserslautern_Dresden ( Kaiserslautern Dresden ) 1 0.127777 UNLIMITED
  Berlin_Bayreuth ( Berlin Bayreuth ) 1 0.114059 UNLIMITED
  Passau_Trier ( Passau Trier ) 1 0.000269 UNLIMITED
  Hamburg_Frankfurt ( Hamburg Frankfurt ) 1 28.565612 UNLIMITED
